x;y;gid;Name;description;new
6.1169771;50.9862213;1083;Kinder Spielplatz;Spielplatz;Spielplatz
6.0845231;50.9823438;1087;Kapela;Kapelle;Kirche
6.0766941;50.9803977;1088;St.Mariä Namen;Kirche;Kirche
6.0687634;50.9824106;1090;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.0725982;50.9834107;1091;Styling Mel;Friseur;Friseur
6.0614814;50.9842232;1093;Bahnhof;Bahnhof;Bahnhof
6.0486314;50.9854498;1094;Hildes Hairtreff;Friseur;Friseur
6.0343219;50.9873129;1095;Kirche Heilige Dreifaltigkeit;Kirche;Kirche
6.0381531;50.9788837;1099;Wegekapelle;Kapelle;Kirche
6.027105;50.9817786;1100;Ortskapelle;Kapelle;Kirche
6.0318784;50.9809395;1101;Spielplatz Niederbusch;Spielplatz;Spielplatz
6.011143;50.9593817;1106;Friedens Kapelle;Kapelle;Kirche
6.0165764;50.9881506;1107;Kapelle Unterstahe;Kapelle;Kirche
6.0042308;50.9886924;1116;Friedenskirche Gangelt;Kirche;Kirche
6.0008395;50.9889016;1117;Cindys Friseursalon;Friseur;Friseur
5.997827;50.99113;1125;Gemeindeverwaltung Gangelt;Verwaltung;Stadtverwaltung
5.9968035;50.992092;1127;St. Nikolaus;Kirche;Kirche
5.9965425;50.9927695;1128;Kreissparkasse Heinsberg - Filiale;Bank;Bank
5.997929;50.9932669;1129;Synagoge;Synagoge;Kirche
5.9984299;50.9935892;1130;Andiamo Haarstudio;Friseur;Friseur
5.997403;50.992839;1131;Fahrschule Nybelen;Fahrschule;Fahrschule
5.996025;50.99167;1136;Kath. Pfarramt St. Nikolaus;Kirche;Kirche
5.9962988;50.9966559;1140;Tina Krieger;Friseur;Friseur
5.9898604;50.9981573;1143;Kapelle Gut Grootfeld;Kapelle;Kirche
5.9865358;50.9946662;1144;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
5.9583829;50.9973995;1149;Kapel;Kapelle;Kirche
5.9436595;50.9952656;1150;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
5.943753;50.994938;1151;Fahrschule Hans Jütten;Farhschule;Fahrschule
5.9401779;50.9963309;1152;Irene Willms;Friseur;Friseur
5.9737759;51.0034639;1160;Orts Kapelle;Kapelle;Kirche
5.9709014;51.0053632;1161;Kirche Sankt Josef;Kirche;Kirche
5.9727407;51.0066819;1162;Kapelle am Friedhof;Kapelle;Kirche
5.9217078;50.9974973;1167;St.Severinus Kerk;Kirche;Kirche
5.9201618;50.9967402;1168;Bushalte;Bushalte;Bushaltestelle
5.9207342;51.0005251;1169;Muttergotteskapelle in Wehr;Kapelle;Kirche
5.9100188;51.0077055;1175;Marienkapelle Jungfrau der Armen in Tüddern;Kapelle;Kirche
5.9005327;51.011391;1177;St.Gertrud Kerk;Kirche;Kirche
5.9064341;51.0139175;1179;Neuapostolische Kirche Selfkant-Tüddern;Kirche;Kirche
5.9021152;51.0157976;1181;Gemeinde Selfkant;Gemeinde;Stadtverwaltung
5.8981432;51.0148155;1183;Sparkassen Immobilien;Bank;Bank
5.8945546;51.0136211;1185;Volksbank Heinsberg eG, Filiale Tüddern;Bank;Bank
5.8944747;51.013587;1186;Geldautomat Volksbank Heinsberg eG;Bank;Geldautomat
5.898587;51.0162324;1188;Frisör Klier;Friseur;Friseur
5.9019222;51.016353;1189;Volksbank Heinsberg eG, SB-Center Tüddern;Bank;Geldautomat
5.8819422;51.0226123;1190;Marienkapelle in Millen;Kapelle;Kirche
5.8799072;51.0237475;1191;St.Nikolaus Kerk;Kirche;Kirche
5.879429;51.0230628;1192;Loomans M.;Friseur;Friseur
5.9853209;51.0080492;1197;Marien Kapelle;Kapelle;Kirche
5.9940321;51.0127983;1198;Feldkapelle Schümm;Kapelle;Kirche
6.0011513;51.0094193;1199;Feldkapelle Vinteln;Kapelle;Kirche
5.931329;51.022551;1200;Zahnarztpraxis Trepels;Dentist;Zahnarzt
5.9326953;51.0247516;1202;Volksbank Heinsberg eG, Filiale Höngen;Bank;Bank
5.93491;51.0261284;1203;Fahrschule die 2 GmbH;Fahrschule;Fahrschule
5.939076;51.0255924;1209;Kirche St. Lambertus Selfkant Höngen;Kirche;Kirche
5.9410596;51.0298841;1212;Kapelle Heilder;Kapelle;Kirche
5.9588813;51.0322296;1215;Kapelle a.d.Grenzstraße;Kapelle;Kirche
5.959606;51.0320644;1216;Volksbank Heinsberg eG, SB-Center Saeffelen;Bank;Geldautomat
5.959799;51.0326508;1217;St. Lucia Pfarrkirche Saeffelen;Kirche;Kirche
5.963615;51.032162;1220;Kapelle a.d.Lindenstraßa;Kapelle;Kirche
5.9619085;51.0329995;1221;Marien Kapelle a.d.Heinsbergerstraße;Kapelle;Kirche
5.958662;51.0332576;1222;Kapelle Am Dorfanger;Kapelle;Kirche
5.884338;51.0410607;1223;Marienkapelle in Isenbruch;Kapelle;Kirche
5.8800311;51.0413779;1224;Kapelle Maria Immaculata;Kapelle;Kirche
5.9092635;51.0490797;1226;St.Barbara Kapelle;Kapelle;Kirche
5.98154;51.0257603;1230;Andachtskapelle;Kapelle;Kirche
5.9872762;51.0220516;1231;Ortskapelle Buscherheide;Kapelle;Kirche
5.9884495;51.022761;1232;Kapell am Sportplatz;Kapelle;Kirche
5.9939613;51.0227199;1234;Kapelle am Spielplatz;Kapelle;Kirche
5.9900936;51.0266926;1235;Sankt Maternus Kirche;Kirche;Kirche
5.9894732;51.0272987;1237;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
5.9896785;51.0288011;1240;Ortskapelle;Kapelle;Kirche
5.9930873;51.0334637;1243;Ortskapelle;Kapelle;Kirche
5.9989693;51.0179624;1244;Ortskapelle Schümm;Kapelle;Kirche
6.0119405;51.0178816;1245;Kapelle im Winkel;Kapelle;Kirche
6.018179;51.0209668;1248;Kirche St. Mariä Empfängnis;Kirche;Kirche
6.0186111;51.0208333;1249;Kapelle an der Kirche;Kapelle;Kirche
6.0244393;51.0191281;1250;Gedächtnis-Kapelle;Kapelle;Kirche
6.0267134;51.0052062;1254;Kirche zur Schmerzhaften Muttergottes;Kirche;Kirche
6.0432422;51.0046351;1257;Birgdener Betkreuz;Kapelle;Kirche
6.0488608;51.005567;1258;Tobias Und Raphael Kapelle;Kapelle;Kirche
6.0495193;51.0063606;1259;St. Urban Birgden;Kirche;Kirche
6.0512288;51.0074102;1260;Kapelle kleiner Pley;Kapelle;Kirche
6.0532261;51.0087164;1261;Kapelle Großer Pley;Kapelle;Kirche
6.050281;51.0090219;1262;Marienkapelle;Kapelle;Kirche
6.0469789;51.0006057;1265;Bushalte;Bushalte;Bushaltestelle
6.0621707;51.0067554;1271;Spiel und Erlebnisraum;Spielplatz;Spielplatz
6.0531135;51.009021;1273;Sparkasse;Bank;Bank
6.0533871;51.0084827;1274;Volksbank;Bank;Bank
6.0700503;50.9909071;1278;Kapelle;Kapelle;Kirche
6.1218329;50.9620028;1280;Friseur;Friseur;Friseur
6.119837;50.9647644;1288;Friseur;Friseur;Friseur
6.112921;50.9623034;1291;Arzt;Allgemeinmedizin;Allgemeinmedizin
6.1134614;50.960888;1294;Kirche;Kirche;Kirche
6.1593106;50.9467922;1296;Gedenkkreuz;Kapelle;Kirche
6.1698789;50.9521454;1298;Pfarramt;Kirche;Kirche
6.1722873;50.952024;1300;VR Bank;Bank;Bank
6.1940503;50.9544488;1303;WE-Kreuz;Kapelle;Kirche
6.1675812;50.9684364;1305;Kirche;Kirche;Kirche
6.1856124;50.9873763;1313;Spielplatz;Spielplatz;Spielplatz
6.1805803;50.9925405;1316;Friseur;Friseur;Friseur
6.1782145;50.9925843;1317;Kirche;Kirche;Kirche
6.1888767;50.994133;1318;Volksbank;Bank;Bank
6.1865586;51.0025004;1320;Feldkreuz;Kapelle;Kirche
6.1766303;51.002296;1322;Spielplatz;Spielplatz;Spielplatz
6.1629143;51.0016816;1324;Kirche;Kirche;Kirche
6.2110984;50.996513;1330;Raiffeisenbank;Bank;Bank
6.2060902;50.9975817;1333;Bank;Bank;Bank
6.2061653;50.9977336;1334;Kreissparkasse;Bank;Bank
6.2437299;51.003215;1339;Maxis;Fahrschule;Fahrschule
6.2431056;51.003599;1340;Friseur;Friseur;Friseur
6.23893;51.00704;1347;Udo Schröder Friseursalon;Friseur;Friseur
6.2358397;51.0060942;1349;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.2351141;51.0068989;1350;Raiffeisenbank Erkelenz eG;Bank;Bank
6.0002474;51.049992;1360;GEUSEN-Haus Bocket evangelisch;Kirche;Kirche
5.9966557;51.0526332;1361;St.Josef Kerk;Kirche;Kirche
5.9971799;51.052662;1362;St.Josef;Kirche;Kirche
5.9988984;51.0522457;1363;Volksbank Haaren eG - Geschäftsstelle Bocket;Bank;Bank
6.0293;51.05256;1366;Marienkapelle Hontem;Kapelle;Kirche
6.0401512;51.0558724;1368;Kath. Kirche St. Clemens Braunsrath;Kirche;Kirche
6.0480445;51.0563615;1370;Wallfahrtskapelle Maria Lind in Braunsrath;Kapelle;Kirche
6.0635251;51.0554449;1372;Bushalte;Bushalte;Bushaltestelle
5.9994749;51.0594544;1376;Bushalte;Bushalte;Bushaltestelle
5.9922899;51.0637416;1379;Volksbank Heinsberg eG, Filiale Waldfeucht;Bank;Bank
5.9922551;51.0641396;1381;Marko Dedic;Dentist;Zahnarzt
5.9916988;51.0642565;1382;Bushalte;Bushalte;Bushaltestelle
5.9841169;51.0596271;1384;Kapelle Waldfeucht;Kapelle;Kirche
5.9883189;51.0662684;1385;Kath. Kirche St. Lambertus Waldfeucht;Kirche;Kirche
5.9892346;51.0681977;1388;Gemeinde Waldfeucht;Gemeindeamt;Stadtverwaltung
5.9973454;51.073655;1392;Bushalte;Bushalte;Bushaltestelle
6.0217835;51.071999;1394;Kirche Obspringen;Kirche;Kirche
6.019161;51.0733324;1395;Bella Rosa Inh. Isabella Derix;Friseur;Friseur
6.0131797;51.0904015;1397;Kapelle im Grenzwald Haaren;Kapelle;Kirche
6.0215287;51.0903804;1398;Kapelle am Haarener Strasse;Kapelle;Kirche
6.0284884;51.0889873;1400;Friseur Derix;Friseur;Friseur
6.021842;51.0860423;1401;Kapelle am Paulisweg;Kapelle;Kirche
6.0315;51.088116;1402;Volksbank Haaren eG;Bank;Bank
6.0372545;51.0915409;1404;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
6.0372656;51.0914897;1405;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.0367078;51.0908574;1406;Kath. Kirche St. Johannes der Täufer Haaren;Kirche;Kirche
6.05243;51.08756;1409;Paul von Helden;Friseur;Friseur
6.0550699;51.08702;1411;Albert Schreinemachers;Friseur;Friseur
6.06129;51.08005;1415;Ursula Lehnen Friseursalon;Friseur;Friseur
6.06997;51.07648;1420;Frösch E.;Friseur;Friseur
6.0697074;51.0758076;1421;Heutz A.;Friseur;Friseur
6.07254;51.07434;1422;Günter Backhaus Friseursalon;Friseur;Friseur
6.07369;51.07436;1424;St.Hubert;Kirche;Kirche
6.07471;51.0798;1427;Poetsch GmbH;Friseur;Friseur
6.07839;51.0949;1434;Birgit'Salon;Friseur;Friseur
6.0772249;51.0987508;1435;Bushalte;Bushalte;Bushaltestelle
6.0792037;51.0986465;1436;Himmelskreuz;Kirche;Kirche
6.0735688;51.1010211;1437;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.073664;51.1010639;1438;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.0731201;51.10193;1439;Volksbank Heinsberg eG, Filiale Karken;Bank;Bank
6.0711861;51.1029691;1441;Woomer Kreuz;Kirche;Kirche
6.0732052;51.1004176;1442;Kinderspielplatz Am Woom;Spielplatz;Spielplatz
6.06997;51.10414;1443;Karina von der Forst, Friseurmeisterin;Friseur;Friseur
6.069768;51.104159;1444;Haare & mehr ...;Friseur;Friseur
6.06541;51.1065;1446;Bernd Geraths;Allgemeinmedizin;Allgemeinmedizin
6.06213;51.1044;1447;Johann von Ophoven;Kapelle;Kirche
6.0603545;51.1000717;1448;Feldkapelle Hickeswinkel;Kapelle;Kirche
6.084032;51.100399;1449;Thomas Steinforth;Allgemeinmedizin;Allgemeinmedizin
6.0793866;51.1032645;1454;St. Severin;Kirche;Kirche
6.0808902;51.1043384;1455;Friedhofskapelle;Kapelle;Kirche
6.0798889;51.1091338;1456;Wegekreuz End;Kapelle;Kirche
6.0796948;51.1103523;1457;Hans Jütten;Fahrschule;Fahrschule
6.0719261;51.1156489;1459;Hofkreuz Wolfhager Mühle;Kapelle;Kirche
6.0619015;51.1129889;1461;"Kapelle Hingen ""Heiligenhäuschen""";Kapelle;Kirche
6.1012349;51.093393;1467;St. Nikolaus;Kirche;Kirche
6.1030904;51.0937325;1468;Martin Winkens;Friseur;Friseur
6.101632;51.1079333;1470;St. Mariä Himmelfahrt;Kirche;Kirche
6.0970771;51.1134694;1474;St. Martinuskirche Steinkirchen;Kirche;Kirche
6.1046299;51.1245175;1482;Kinder-Spielplatz;Spielplatz;Spielplatz
6.1047179;51.1252155;1484;Günther Hilgers Friseursalon;Friseur;Friseur
6.1309032;51.0988813;1489;Kapliczka;Kapelle;Kirche
6.1505591;51.0963271;1502;Spielplatz;Spielplatz;Spielplatz
6.16167;51.09384;1505;Unicut GmbH;Friseur;Friseur
6.1551056;51.0983973;1509;Volksbank Mönchengladbach eG - Filiale Wassenberg;Bank;Bank
6.154857;51.0988177;1511;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.1555774;51.0987811;1512;Hauptsache Katja;Friseur;Friseur
6.1554031;51.0991825;1513;Salon Wilms;Friseur;Friseur
6.1546152;51.0996559;1518;Die2 GmbH & HiBiDuRi Fahrschule;Fahrschule;Fahrschule
6.1555688;51.1004884;1522;Hausarztpraxis Dr. Susanne Beckers, Dr. Ahmed Wardeh;Allgemeinmedizin;Allgemeinmedizin
6.1551092;51.1015413;1523;Frauenarzt Wassenberg;Frauenarzt;Frauenarzt
6.1553881;51.1019062;1526;Stadt Wassenberg;Amt;Stadtverwaltung
6.1583613;51.0979787;1531;Kinderspielplatz;Spielplatz;Spielplatz
6.1576839;51.0995773;1533;St. Georg;Kirche;Kirche
6.15218;51.10773;1539;Spielplatz;Spielplatz;Spielplatz
6.1546961;51.1095763;1540;Friseursalon Jennys;Friseur;Friseur
6.1522892;51.1125707;1544;Geldautomat Volksbank Heinsberg eG;Bank;Geldautomat
6.15219;51.1125;1546;Volksbank Heinsberg eG, Filiale Birgelen;Bank;Bank
6.1521165;51.112635;1547;Kreissparkasse Heinsberg - SB-Filiale;Bank;Bank
6.151728;51.1128024;1549;Friseursalon Haarscharf S. Kryiom;Friseur;Friseur
6.1517253;51.1130557;1554;St. Lambertus;Kirche;Kirche
6.1521822;51.113226;1555;Kirche St. Lambertus Birgelen;Kirche;Kirche
5.9943482;50.9931599;1557;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.18881;51.0958;1561;Katholische Kirchengemeinde St. Johann Baptist;Kirchengemeinde;Kirche
6.1903775;51.0969549;1562;Salon Chic;Friseur;Friseur
6.2166393;51.1010324;1629;Evangelische Kirche;Kirche;Kirche
6.190723;51.097323;1563;Birgit Schiller | Fachärztin für Allgemeinmedizin | Wassenberg;Allgemeinmedizin;Allgemeinmedizin
6.1917909;51.097487;1564;Frisör Klier;Friseur;Friseur
6.182075;51.101489;1568;Volksbank Mönchengladbach eG - SB-Filiale Myhl;Bank;Geldautomat
6.182;51.10157;1569;Friseur Domin;Friseur;Friseur
6.1755977;51.1018529;1573;Spielplatz am Wasserwerk;Spielplatz;Spielplatz
6.183286;51.1030784;1575;Siebtenten-Tags-Adventisten Wassenberg;Kirche;Kirche
6.186829;51.1048743;1577;Spielplatz;Spielplatz;Spielplatz
6.1884372;51.103272;1578;Kinderspielplatz;Spielplatz;Spielplatz
6.1781092;51.1029761;1579;Jörn Paul Wolters Fahrschule;Fahrschule;Fahrschule
6.1759508;51.1039179;1580;Praxis Dr. Michael Dommermuth;Allgemeinmedizin;Allgemeinmedizin
6.1636296;51.1016039;1589;Friseursalon haargenau;Friseur;Friseur
6.16933;51.1049797;1591;Gemeindebüro;Gemeinde;Stadtverwaltung
6.1687699;51.1048856;1593;Kreuzkirche;Kirche;Kirche
6.1721161;51.1057291;1594;Neuapostolische Kirche Wassenberg;Kirche;Kirche
6.175605;51.104669;1595;New Generation Friseursalon;Friseur;Friseur
6.1756048;51.1052178;1596;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
6.17737;51.1058;1597;Fahrschule Marion Hasen;Fahrschule;Fahrschule
6.174465;51.1098297;1602;DITIB Moschee Wassenberg;Moschee;Kirche
6.1664633;51.1095789;1603;Birgelener Pützchen;Kapelle;Kirche
6.2053318;51.0961197;1611;Spielplatz An der Wolfskaul;Spielplatz;Spielplatz
6.2150032;51.0942187;1613;Genender Kreuz;Kapelle;Kirche
6.2188679;51.0942849;1614;Sankt Christophorus;Kirche;Kirche
6.218126;51.096034;1618;Volksbank Mönchengladbach eG - Filiale Gerderath;Bank;Bank
6.2169622;51.0961107;1619;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.215526;51.096225;1621;Fein Raus;Friseur;Friseur
6.21381;51.09901;1627;Borchert;Friseur;Friseur
6.2160404;51.10346;1630;Spielplatz;Spielplatz;Spielplatz
6.1927378;51.1243152;1636;Katholische Kirche;Kirche;Kirche
6.1817466;51.1231002;1639;Waldkapelle;Kapelle;Kirche
6.21108;51.14546;1670;Zeitzen Ralf Friseurmeister;Friseur;Friseur
6.20989;51.14232;1671;Kath. Kirchengemeinde St. Adelgundis;Kirchengemeinde;Kirche
6.211506;51.1439071;1672;Annemarie Pfeiffer Friseursalon;Friseur;Friseur
6.2115301;51.1434759;1673;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.2115026;51.1434458;1674;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.2098892;51.1413706;1676;Küppers Manfred Friseure;Friseur;Friseur
6.2072157;51.1402131;1677;Tanja Jakobs FRISEURE | Ihr Friseursalon in Wegberg-Arsbeck;Friseur;Friseur
6.209854;51.143367;1678;Volksbank Mönchengladbach eG - Filiale Arsbeck;Bank;Bank
6.25091;51.13622;1694;Dental Zentrum Wegberg;Zahnarzt;Zahnarzt
6.24716;51.13562;1696;Karl Straetener Friseursalon;Friseur;Friseur
6.2881581;51.1256417;1700;Bushalte;Bushalte;Bushaltestelle
6.2812967;51.1348139;1708;Bushalte;Bushalte;Bushaltestelle
6.2767342;51.1385832;1709;M2K Friseure Kohlen;Friseur;Friseur
6.2756765;51.1387461;1710;Malike's Hairdesign;Friseur;Friseur
6.2760224;51.1405117;1717;Ring Fahrschule GmbH;Fahrschule;Fahrschule
6.2775945;51.1408748;1718;Kirche;Kirche;Kirche
6.27454;51.13972;1725;I. Mirbach-Scheinebraten Friseursalon;Friseur;Friseur
6.26957;51.14001;1730;Figaro Friseur;Friseur;Friseur
6.2771;51.14021;1733;Fahrschule Manthey;Fahrschule;Fahrschule
6.27707;51.14016;1734;Schöpgens P. u. A.;Friseur;Friseur
6.2783678;51.1420698;1738;Jackels Fahrschule;Fahrschule;Fahrschule
6.2786605;51.1423326;1739;Die Hairstylisten;Friseur;Friseur
6.2785055;51.141445;1740;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.2783824;51.1418148;1741;Volksbank Geldautomat;Bank;Geldautomat
6.2782176;51.1423333;1742;Bruno Montforts Friseursalon;Friseur;Friseur
6.278948;51.1432065;1745;Notar J. Christian Freuen;Friseur;Friseur
6.27944;51.1440126;1747;Deutsche Bank Filiale;Bank;Bank
6.306279;51.132;1758;St. Vincentius Beeck;Kirche;Kirche
6.3083773;51.1342059;1759;G.D. Theissen;Fahrschule;Fahrschule
6.3022745;51.1339929;1760;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.30224;51.13622;1761;Joerihsen J.;Friseur;Friseur
6.282297;51.1501824;1769;Friseur Kopf-Arbeit;Friseur;Friseur
6.2953201;51.1403916;1771;Irene Kamphausen Friseursalon;Friseur;Friseur
6.2880246;51.1394206;1774;ARAL Spielplatz;Spielplatz;Spielplatz
6.2903355;51.1486979;1778;Alpimaro;Spielplatz;Spielplatz
6.2831252;51.1441766;1789;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.2806637;51.14341;1794;Evangelische Kirchengemeinde;Kirchengemeinde;Kirche
6.2889275;51.1432529;1798;Meinhard Jackels Fahrschule;Fahrschule;Fahrschule
6.2821268;51.1393726;1799;Mino;Friseur;Friseur
6.28355;51.13916;1800;Volksbank Mönchengladbach eG - Filiale Wegberg;Bank;Bank
6.282622;51.1387369;1801;Gynäkologische Praxis Wegberg;Gynäkologie;Frauenarzt
6.279924;51.140247;1802;Ilona's Haarstudio;Friseur;Friseur
6.2804893;51.140652;1803;Hausarztzentrum Birkenallee;Allgemeinmedizin;Allgemeinmedizin
6.2495667;51.1729554;1814;St. Maternus;Kirche;Kirche
6.2461776;51.1673784;1817;Marie-Luise Böhmke;Friseur;Friseur
6.2534864;51.1761048;1821;Hanraths J.;Friseur;Friseur
6.28595;51.16851;1828;Kath. Kirchengemeinde Mariä Himmelfahrt und Pfarramt Rickelrath;Kirchengemeinde;Kirche
6.3187848;51.1452684;1831;Bushalte;Bushalte;Bushaltestelle
6.3210485;51.1293579;1840;Bushalte;Bushalte;Bushaltestelle
6.3298852;51.1277368;1841;Bushalte;Bushalte;Bushaltestelle
6.3322157;51.1146494;1848;Volksbank Erkelenz eG Gesch.St. Rath-Anhoven;Bank;Bank
6.336494;51.109696;1852;Salon Haargenau;Friseur;Friseur
6.3546996;51.1163209;1854;Bushalte;Bushalte;Bushaltestelle
6.357553;51.1182532;1856;Spielplatz Laurentiusstraße;Spielplatz;Spielplatz
6.3578083;51.1180562;1857;Bushalte;Bushalte;Bushaltestelle
6.3679279;51.1045808;1860;Bahnhof;Bahnhof;Bahnhof
6.3727023;51.0908746;1865;St. Valentin Venrath;Kirche;Kirche
6.3757428;51.0902664;1868;Raiffeisenbank Erkelenz eG;Bank;Bank
6.3660176;51.0820977;1871;Fahrschul-Akademie;Fahrschule;Fahrschule
6.3677285;51.0818962;1873;Wendelinus Kapelle;Kapelle;Kirche
6.3917657;51.0832932;1874;Herz Jesu Kirche;Kirche;Kirche
6.3925581;51.0833221;1875;Settels, U.;Friseur;Friseur
6.41242;51.09491;1876;Hans Georg Leiendecker;Glaube;Kirche
6.4132668;51.094862;1878;Bushalte;Bushalte;Bushaltestelle
6.4134973;51.0962258;1880;Bushalte;Bushalte;Bushaltestelle
6.41238;51.09626;1881;Katholische Kirche Wanlo;Kirche;Kirche
6.4129851;51.0838781;1884;Kirche Heilig Kreuz;Kirche;Kirche
6.4125296;51.082528;1886;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
6.4124367;51.0825176;1887;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.405419;51.047477;1894;Raiffeisenbank Erkelenz eG;Bank;Bank
6.4052099;51.0476983;1895;Kirche St. Cosmas und Damian;Kirche;Kirche
6.4051225;51.0472696;1897;Willi Goertz;Friseur;Friseur
6.3511;51.05929;1909;Hermann-Josef Wassenhoven Friseursalon;Friseur;Friseur
6.35184;51.06144;1912;Hairfashion;Friseur;Friseur
6.3483106;51.0618892;1914;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.34807;51.06116;1915;St. Servatius;Kirche;Kirche
6.3391148;51.0594462;1918;Klaudia Jansen;Friseur;Friseur
6.336902;51.059172;1919;Raiffeisenbank Erkelenz eG;Bank;Bank
6.336299;51.0584597;1920;St. Lambertus;Kirche;Kirche
6.3323558;51.0586443;1921;Friseursalon Sahneschnitte;Friseur;Friseur
6.3022982;51.1202752;1930;Wallfahrtkapelle Holtum;Kapelle;Kirche
6.3234803;51.0538209;1934;Bushalte;Bushalte;Bushaltestelle
6.3142058;51.0533702;1938;St. Antonius;Kirche;Kirche
6.2957301;51.05054;1942;Kirche Gemeinde Gottes;Kirche;Kirche
6.2951519;51.0552642;1945;Pfarrkirche St. Michael;Kirche;Kirche
6.3029655;51.0644324;1965;röm.-kath. Marienkapelle;Kapelle;Kirche
6.3283307;51.0624356;1967;Erik Dürbaum;Fahrschule;Fahrschule
6.3271199;51.0645965;1970;Muttergotteskapelle;Kapelle;Kirche
6.3276032;51.0647823;1972;Kapelle Bellinghoven;Kapelle;Kirche
6.3045146;51.0688709;1977;FIMA GmbH & FAHRSCHULE MAINKA GmbH;Fahrschule;Fahrschule
6.3022149;51.0700094;1992;Kreissparkasse Heinsberg Maestro Geldautomat;Bank;Geldautomat
6.3024678;51.0719797;1994;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.3140803;51.0738185;1997;Fachärzte-Zentrum am Hermann-Josef-Krankenhaus;Krankenhaus;Krankenhaus
6.3139193;51.0743254;1998;Hermann-Josef-Krankenhaus Erkelenz;Krankenhaus;Krankenhaus
6.3142317;51.0745941;1999;Hermann-Josef-Krankenhaus Klinik für Urologie und Kinderurologie;Urologie;Urologe
6.3144122;51.0752931;2003;Wegekapelle (Schächerhäuschen);Kapelle;Kirche
6.31486;51.0755;2004;Agentur für Arbeit Erkelenz;Agentur für Arbeit;Arbeitsamt
6.3132813;51.0757931;2005;Notdienstpraxis;Arzt;Allgemeinmedizin
6.3088524;51.0716016;2006;Bushalte;Bushalte;Bushaltestelle
6.3145879;51.0714533;2007;Bushalte;Bushalte;Bushaltestelle
6.3048402;51.0757849;2012;Bushalte;Bushalte;Bushaltestelle
6.3058402;51.075204;2013;REWE Geldautomat (Cashpoint);Geldautomat;Geldautomat
6.3056185;51.077588;2014;HairConcept;Friseur;Friseur
6.3052;51.07763;2015;Rd-haar-mode GmbH;Friseur;Friseur
6.306851;51.07865;2017;HairExpress;Friseur;Friseur
6.2950819;51.0800913;2021;Friseur Arnolds Schnittwerk;Friseur;Friseur
6.2974106;51.0821651;2023;kämm- bar Nicole Nysten Friseursalon;Friseur;Friseur
6.2972997;51.0825866;2024;Kinderspielplatz;Spielplatz;Spielplatz
6.2978216;51.0834346;2026;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
6.2978938;51.0834695;2027;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.297322;51.085541;2030;GLOSS Friseur;Friseur;Friseur
6.300976;51.0931419;2031;Kapelle zur hl. Familie;Kapelle;Kirche
6.329785;51.0945704;2036;Martinus Kapelle;Kapelle;Kirche
6.327019;51.0950365;2037;Raiffeisenbank Erkelenz eG;Bank;Bank
6.3237204;51.0733818;2052;Kreissparkasse Heinsberg - Geldautomat;Bank;Geldautomat
6.3414324;51.0741703;2066;Kapelle Sankt Jakobus;Kapelle;Kirche
6.3411374;51.0811041;2084;St. Lucia;Kirche;Kirche
6.3271935;51.0800735;2090;Kath Kirchengemeindeverband Mönchengladbach-Heinsberg;Kirchengemeinde;Kirche
6.31306;51.08364;2097;Praxis für Zahnheilkunde Bernd Beek;Dentist;Zahnarzt
6.3136799;51.08825;2101;Ricardas Haarstudio;Friseur;Friseur
6.3157426;51.0880769;2103;Muttergotteskapelle;Kapelle;Kirche
6.324121;51.0919142;2104;Nebras Babakan;Friseur;Friseur
6.3206748;51.0897113;2105;Volksbank;Bank;Bank
6.320652;51.0891955;2108;Gemeinschaftspraxis für Allgemeinmedizin Helmut Hermanns und Anne Hermanns-Leutner;Allgemeinmedizin;Allgemeinmedizin
6.32277;51.08863;2110;Fahrschule Wolfgang Klohs;Fahrschule;Fahrschule
6.3246615;51.0897252;2111;Spielplatz Karolingerring;Spielplatz;Spielplatz
6.3457743;51.0882682;2114;Mennekrather Spielplatz;Spielplatz;Spielplatz
